order_date,region,category,sales,profit,month-year
30-05-2021,South,Office Supplies,62.1,29.808,May-2021
30-05-2021,South,Technology,1979.7,653.301,May-2021
30-05-2021,West,Furniture,167.84,11.7488,May-2021
30-05-2021,South,Office Supplies,3.282,-2.6256,May-2021
30-05-2021,West,Office Supplies,38.88,18.6624,May-2021
30-05-2021,Central,Furniture,47.4,21.33,May-2021
30-05-2021,Central,Office Supplies,364.74,109.422,May-2021
30-05-2021,Central,Office Supplies,14.7,3.969,May-2021
30-05-2021,Central,Office Supplies,5.56,1.4456,May-2021
30-05-2021,Central,Office Supplies,629.1,301.968,May-2021
30-05-2021,Central,Office Supplies,45.36,21.7728,May-2021
30-05-2021,Central,Office Supplies,49.76,13.9328,May-2021
30-05-2021,Central,Technology,125.99,35.2772,May-2021
30-05-2021,East,Technology,839.988,69.999,May-2021
30-05-2021,East,Office Supplies,123.92,9.294,May-2021
30-05-2021,South,Office Supplies,26.55,12.744,May-2021
30-05-2021,South,Technology,111.98,26.8752,May-2021
31-05-2021,Central,Furniture,191.079,-38.2158,May-2021
31-05-2021,Central,Furniture,32.064,-12.8256,May-2021
31-05-2021,Central,Office Supplies,18.496,6.7048,May-2021
31-05-2021,Central,Office Supplies,10.368,3.6288,May-2021
31-05-2021,East,Office Supplies,7.152,2.3244,May-2021
31-05-2021,East,Technology,179.7,88.053,May-2021
02-06-2021,West,Office Supplies,11.232,3.9312,Jun-2021
02-06-2021,West,Office Supplies,51.648,18.7224,Jun-2021
02-06-2021,West,Office Supplies,30.18,13.8828,Jun-2021
02-06-2021,East,Office Supplies,64.784,-12.9568,Jun-2021
03-06-2021,West,Furniture,71.088,-1.7772,Jun-2021
04-06-2021,South,Office Supplies,75.88,35.6636,Jun-2021
04-06-2021,Central,Furniture,419.68,-356.728,Jun-2021
04-06-2021,Central,Furniture,4.044,-2.8308,Jun-2021
04-06-2021,Central,Furniture,11.688,-4.6752,Jun-2021
04-06-2021,Central,Furniture,177.225,-120.513,Jun-2021
04-06-2021,Central,Office Supplies,7.408,1.2038,Jun-2021
04-06-2021,Central,Office Supplies,25.92,9.396,Jun-2021
04-06-2021,Central,Technology,31.984,11.1944,Jun-2021
04-06-2021,East,Furniture,136.784,5.1294,Jun-2021
04-06-2021,East,Furniture,61.12,20.7808,Jun-2021
04-06-2021,East,Office Supplies,14.94,7.0218,Jun-2021
04-06-2021,East,Technology,1349.85,364.4595,Jun-2021
05-06-2021,West,Office Supplies,58.24,15.7248,Jun-2021
05-06-2021,West,Office Supplies,21.552,7.0044,Jun-2021
05-06-2021,East,Office Supplies,7.56,2.646,Jun-2021
05-06-2021,East,Office Supplies,124.608,-23.364,Jun-2021
05-06-2021,West,Office Supplies,61.38,15.9588,Jun-2021
05-06-2021,East,Office Supplies,11.16,2.79,Jun-2021
05-06-2021,East,Office Supplies,14.94,6.8724,Jun-2021
05-06-2021,East,Office Supplies,360.38,93.6988,Jun-2021
06-06-2021,East,Office Supplies,105.52,48.5392,Jun-2021
06-06-2021,East,Furniture,466.32,34.974,Jun-2021
06-06-2021,East,Furniture,82.64,0,Jun-2021
06-06-2021,Central,Technology,328.224,28.7196,Jun-2021
06-06-2021,East,Office Supplies,714.3,207.147,Jun-2021
06-06-2021,West,Office Supplies,22.05,10.584,Jun-2021
06-06-2021,West,Office Supplies,99.9,46.953,Jun-2021
06-06-2021,West,Technology,26.96,3.7744,Jun-2021
06-06-2021,West,Technology,3023.928,226.7946,Jun-2021
06-06-2021,West,Technology,477.6,161.19,Jun-2021
06-06-2021,South,Office Supplies,11.67,5.6016,Jun-2021
06-06-2021,South,Office Supplies,64.14,30.7872,Jun-2021
06-06-2021,South,Office Supplies,59.94,28.1718,Jun-2021
06-06-2021,South,Office Supplies,12.96,6.2208,Jun-2021
06-06-2021,South,Technology,179.94,75.5748,Jun-2021
06-06-2021,South,Technology,26.85,5.1015,Jun-2021
06-06-2021,South,Technology,323.37,129.348,Jun-2021
07-06-2021,West,Office Supplies,4.784,1.5548,Jun-2021
07-06-2021,West,Office Supplies,4.73,2.3177,Jun-2021
07-06-2021,East,Office Supplies,9.648,3.4974,Jun-2021
07-06-2021,East,Office Supplies,32.4,15.552,Jun-2021
09-06-2021,West,Furniture,122.352,13.7646,Jun-2021
09-06-2021,West,Technology,177.48,19.9665,Jun-2021
09-06-2021,South,Technology,695.7,-27.828,Jun-2021
09-06-2021,Central,Furniture,692.94,173.235,Jun-2021
10-06-2021,West,Furniture,1335.68,-217.048,Jun-2021
10-06-2021,West,Office Supplies,20.7,9.936,Jun-2021
10-06-2021,West,Office Supplies,32.4,15.552,Jun-2021
10-06-2021,East,Office Supplies,23.616,7.9704,Jun-2021
11-06-2021,West,Furniture,902.712,33.8517,Jun-2021
11-06-2021,East,Technology,239.97,71.991,Jun-2021
11-06-2021,West,Office Supplies,53.984,17.5448,Jun-2021
11-06-2021,West,Office Supplies,14.62,6.8714,Jun-2021
11-06-2021,West,Technology,389.97,132.5898,Jun-2021
11-06-2021,Central,Furniture,12.544,-9.0944,Jun-2021
11-06-2021,Central,Office Supplies,8.272,-13.6488,Jun-2021
11-06-2021,Central,Office Supplies,1.344,-2.1504,Jun-2021
12-06-2021,East,Furniture,47.04,18.3456,Jun-2021
12-06-2021,East,Office Supplies,30.84,13.878,Jun-2021
12-06-2021,East,Office Supplies,115.02,51.759,Jun-2021
12-06-2021,East,Office Supplies,226.56,63.4368,Jun-2021
12-06-2021,East,Technology,68.04,19.7316,Jun-2021
12-06-2021,West,Office Supplies,185.88,83.646,Jun-2021
12-06-2021,West,Office Supplies,12.96,6.2208,Jun-2021
12-06-2021,Central,Furniture,379.372,-119.2312,Jun-2021
12-06-2021,Central,Furniture,6.984,-4.5396,Jun-2021
12-06-2021,Central,Office Supplies,64.384,-160.96,Jun-2021
12-06-2021,Central,Office Supplies,11.264,3.9424,Jun-2021
12-06-2021,Central,Office Supplies,1.524,-2.667,Jun-2021
12-06-2021,Central,Office Supplies,15.552,5.6376,Jun-2021
12-06-2021,Central,Office Supplies,67.536,6.7536,Jun-2021
12-06-2021,South,Office Supplies,208.16,56.2032,Jun-2021
12-06-2021,South,Office Supplies,16.74,8.0352,Jun-2021
12-06-2021,West,Office Supplies,14.62,6.8714,Jun-2021
12-06-2021,East,Office Supplies,52.56,18.396,Jun-2021
12-06-2021,East,Office Supplies,92.94,41.823,Jun-2021
12-06-2021,Central,Office Supplies,313.488,113.6394,Jun-2021
12-06-2021,Central,Technology,1007.979,43.1991,Jun-2021
12-06-2021,Central,Office Supplies,23.12,8.381,Jun-2021
13-06-2021,East,Office Supplies,33.568,11.7488,Jun-2021
13-06-2021,Central,Office Supplies,18.9,8.694,Jun-2021
13-06-2021,Central,Technology,377.97,94.4925,Jun-2021
14-06-2021,West,Furniture,8.73,4.1031,Jun-2021
14-06-2021,West,Office Supplies,7.04,2.0416,Jun-2021
14-06-2021,West,Office Supplies,8.64,2.5056,Jun-2021
14-06-2021,West,Technology,29.29,9.6657,Jun-2021
14-06-2021,West,Furniture,599.165,35.245,Jun-2021
14-06-2021,West,Furniture,1293.488,80.843,Jun-2021
14-06-2021,West,Furniture,1115.17,334.551,Jun-2021
14-06-2021,South,Office Supplies,39.936,-26.624,Jun-2021
14-06-2021,South,Technology,18.464,2.308,Jun-2021
14-06-2021,East,Furniture,337.176,-118.0116,Jun-2021
15-06-2021,Central,Office Supplies,173.488,54.215,Jun-2021
16-06-2021,East,Office Supplies,9.45,4.536,Jun-2021
16-06-2021,South,Technology,91.475,-1.8295,Jun-2021
16-06-2021,West,Office Supplies,46.35,21.7845,Jun-2021
17-06-2021,West,Furniture,483.136,54.3528,Jun-2021
17-06-2021,West,Furniture,266.352,-13.3176,Jun-2021
17-06-2021,East,Furniture,319.41,7.098,Jun-2021
17-06-2021,East,Office Supplies,1.68,0.84,Jun-2021
17-06-2021,East,Office Supplies,48.48,16.362,Jun-2021
17-06-2021,East,Office Supplies,14.56,6.9888,Jun-2021
17-06-2021,East,Office Supplies,32.4,15.552,Jun-2021
17-06-2021,East,Office Supplies,208.56,52.14,Jun-2021
17-06-2021,East,Technology,30,3.3,Jun-2021
17-06-2021,West,Furniture,239.666,14.098,Jun-2021
17-06-2021,West,Office Supplies,22.5,10.8,Jun-2021
17-06-2021,West,Office Supplies,219.84,107.7216,Jun-2021
17-06-2021,East,Furniture,376.866,-213.5574,Jun-2021
17-06-2021,East,Office Supplies,9.84,2.8536,Jun-2021
17-06-2021,East,Office Supplies,7.96,3.7412,Jun-2021
17-06-2021,East,Technology,566.97,153.0819,Jun-2021
17-06-2021,East,Office Supplies,40.74,0.4074,Jun-2021
17-06-2021,West,Office Supplies,111.96,54.8604,Jun-2021
18-06-2021,East,Office Supplies,453.6,90.72,Jun-2021
18-06-2021,East,Office Supplies,4.626,-3.855,Jun-2021
18-06-2021,East,Office Supplies,6.848,2.14,Jun-2021
18-06-2021,Central,Office Supplies,76.864,26.9024,Jun-2021
19-06-2021,West,Office Supplies,17.12,8.0464,Jun-2021
20-06-2021,Central,Office Supplies,10.368,3.6288,Jun-2021
20-06-2021,Central,Technology,95.968,26.3912,Jun-2021
20-06-2021,East,Office Supplies,447.696,33.5772,Jun-2021
20-06-2021,East,Office Supplies,29.718,-21.7932,Jun-2021
20-06-2021,East,Office Supplies,45.056,15.2064,Jun-2021
20-06-2021,East,Office Supplies,15.552,5.4432,Jun-2021
20-06-2021,West,Furniture,161.568,-8.0784,Jun-2021
20-06-2021,West,Office Supplies,21.78,5.6628,Jun-2021
20-06-2021,West,Office Supplies,17.712,6.4206,Jun-2021
20-06-2021,West,Office Supplies,46.76,22.4448,Jun-2021
20-06-2021,West,Office Supplies,161.94,9.7164,Jun-2021
20-06-2021,Central,Furniture,57.69,23.6529,Jun-2021
20-06-2021,Central,Technology,6.9,0.552,Jun-2021
20-06-2021,West,Office Supplies,5.16,1.3416,Jun-2021
20-06-2021,West,Office Supplies,38.88,18.6624,Jun-2021
20-06-2021,East,Technology,45,4.95,Jun-2021
20-06-2021,East,Technology,21.8,6.104,Jun-2021
21-06-2021,East,Furniture,353.568,-44.196,Jun-2021
21-06-2021,East,Office Supplies,36.56,12.796,Jun-2021
21-06-2021,East,Office Supplies,186.144,60.4968,Jun-2021
21-06-2021,Central,Office Supplies,0.836,-1.3376,Jun-2021
23-06-2021,West,Office Supplies,21.93,10.3071,Jun-2021
23-06-2021,West,Office Supplies,19.98,9.3906,Jun-2021
23-06-2021,West,Office Supplies,93.68,25.2936,Jun-2021
23-06-2021,West,Technology,862.344,97.0137,Jun-2021
23-06-2021,East,Office Supplies,3.96,1.4652,Jun-2021
23-06-2021,East,Office Supplies,18.45,8.6715,Jun-2021
23-06-2021,East,Office Supplies,122.12,56.1752,Jun-2021
23-06-2021,East,Office Supplies,146.73,68.9631,Jun-2021
23-06-2021,East,Office Supplies,324.9,38.988,Jun-2021
23-06-2021,East,Office Supplies,835.17,16.7034,Jun-2021
23-06-2021,East,Office Supplies,25.83,12.1401,Jun-2021
24-06-2021,West,Office Supplies,241.44,72.432,Jun-2021
24-06-2021,West,Office Supplies,104.85,50.328,Jun-2021
24-06-2021,West,Technology,4476.8,503.64,Jun-2021
24-06-2021,Central,Technology,440.91,123.4548,Jun-2021
24-06-2021,West,Technology,38.24,-9.56,Jun-2021
24-06-2021,Central,Office Supplies,8.712,-19.602,Jun-2021
25-06-2021,Central,Furniture,85.246,-6.089,Jun-2021
25-06-2021,Central,Furniture,32.712,-26.1696,Jun-2021
25-06-2021,West,Office Supplies,60.81,17.0268,Jun-2021
25-06-2021,East,Furniture,422.058,-18.0882,Jun-2021
25-06-2021,East,Office Supplies,38.088,-27.9312,Jun-2021
25-06-2021,East,Office Supplies,254.352,-50.8704,Jun-2021
26-06-2021,East,Office Supplies,14.7,6.615,Jun-2021
26-06-2021,East,Office Supplies,704.25,84.51,Jun-2021
26-06-2021,East,Furniture,37.74,12.8316,Jun-2021
26-06-2021,East,Technology,139.96,9.7972,Jun-2021
26-06-2021,East,Technology,20.97,9.0171,Jun-2021
26-06-2021,West,Furniture,22.14,6.4206,Jun-2021
26-06-2021,Central,Office Supplies,8.02,3.7694,Jun-2021
26-06-2021,Central,Office Supplies,368.91,180.7659,Jun-2021
26-06-2021,Central,Office Supplies,171.04,44.4704,Jun-2021
26-06-2021,East,Office Supplies,14.9,1.043,Jun-2021
26-06-2021,West,Office Supplies,17.9,8.95,Jun-2021
26-06-2021,West,Office Supplies,12.48,5.616,Jun-2021
26-06-2021,West,Office Supplies,231.72,11.586,Jun-2021
26-06-2021,Central,Office Supplies,5.304,0.4641,Jun-2021
26-06-2021,Central,Technology,13.616,3.5742,Jun-2021
26-06-2021,South,Technology,135.95,39.4255,Jun-2021
27-06-2021,Central,Furniture,539.658,-7.7094,Jun-2021
27-06-2021,Central,Office Supplies,37.464,12.1758,Jun-2021
27-06-2021,West,Technology,201.584,12.599,Jun-2021
28-06-2021,Central,Technology,359.976,35.9976,Jun-2021
28-06-2021,East,Furniture,121.96,20.7332,Jun-2021
28-06-2021,East,Office Supplies,8.74,2.2724,Jun-2021
28-06-2021,East,Office Supplies,275.24,121.1056,Jun-2021
28-06-2021,East,Office Supplies,7.96,3.7412,Jun-2021
28-06-2021,East,Office Supplies,61.96,27.882,Jun-2021
28-06-2021,West,Office Supplies,33.568,11.7488,Jun-2021
28-06-2021,West,Office Supplies,7.752,2.8101,Jun-2021
29-06-2021,South,Office Supplies,191.88,19.188,Jun-2021
30-06-2021,Central,Technology,50.12,-0.6265,Jun-2021
30-06-2021,South,Furniture,1266.86,291.3778,Jun-2021
30-06-2021,South,Office Supplies,35.97,9.7119,Jun-2021
01-07-2021,East,Office Supplies,30.53,14.0438,Jul-2021
01-07-2021,East,Office Supplies,75.06,33.777,Jul-2021
01-07-2021,East,Technology,30.84,6.168,Jul-2021
01-07-2021,West,Technology,1499.95,449.985,Jul-2021
01-07-2021,South,Office Supplies,14.2,6.532,Jul-2021
01-07-2021,South,Office Supplies,58.34,28.0032,Jul-2021
01-07-2021,South,Office Supplies,12.96,6.2208,Jul-2021
01-07-2021,West,Office Supplies,2.496,0.9048,Jul-2021
02-07-2021,South,Office Supplies,7.7,3.157,Jul-2021
02-07-2021,Central,Furniture,528.43,0,Jul-2021
02-07-2021,Central,Office Supplies,41.472,14.5152,Jul-2021
02-07-2021,West,Furniture,195.184,19.5184,Jul-2021
03-07-2021,East,Office Supplies,123.92,38.725,Jul-2021
03-07-2021,West,Office Supplies,3.96,0.0792,Jul-2021
03-07-2021,West,Office Supplies,12.96,6.2208,Jul-2021
03-07-2021,East,Office Supplies,706.86,197.9208,Jul-2021
04-07-2021,West,Furniture,25.4,8.636,Jul-2021
04-07-2021,West,Technology,177.48,19.9665,Jul-2021
04-07-2021,West,Technology,71.976,8.997,Jul-2021
04-07-2021,West,Furniture,1279.165,225.735,Jul-2021
04-07-2021,West,Furniture,25.4,8.636,Jul-2021
04-07-2021,West,Office Supplies,43.96,20.6612,Jul-2021
04-07-2021,West,Office Supplies,27.92,0.5584,Jul-2021
07-07-2021,West,Furniture,215.65,73.321,Jul-2021
07-07-2021,West,Office Supplies,45.98,12.8744,Jul-2021
07-07-2021,West,Office Supplies,12.96,6.2208,Jul-2021
07-07-2021,South,Office Supplies,45.584,5.1282,Jul-2021
07-07-2021,East,Office Supplies,9.42,-7.85,Jul-2021
07-07-2021,East,Office Supplies,5.715,-4.7625,Jul-2021
07-07-2021,East,Office Supplies,10.08,3.276,Jul-2021
07-07-2021,East,Technology,59.994,-12.9987,Jul-2021
07-07-2021,West,Furniture,287.968,-3.5996,Jul-2021
07-07-2021,West,Office Supplies,48.94,24.47,Jul-2021
07-07-2021,West,Technology,2799.96,944.9865,Jul-2021
07-07-2021,Central,Furniture,253.372,-14.4784,Jul-2021
07-07-2021,Central,Furniture,60.288,-27.1296,Jul-2021
07-07-2021,Central,Office Supplies,2.632,0.8225,Jul-2021
07-07-2021,Central,Office Supplies,23.688,7.6986,Jul-2021
08-07-2021,West,Furniture,662.88,74.574,Jul-2021
08-07-2021,West,Office Supplies,8.736,-6.1152,Jul-2021
08-07-2021,West,Office Supplies,19.968,-13.312,Jul-2021
08-07-2021,West,Office Supplies,33.488,-1.2558,Jul-2021
08-07-2021,South,Office Supplies,15.984,4.995,Jul-2021
08-07-2021,South,Technology,823.96,51.4975,Jul-2021
08-07-2021,East,Office Supplies,12.96,6.2208,Jul-2021
08-07-2021,West,Office Supplies,19.296,6.03,Jul-2021
08-07-2021,West,Technology,107.984,9.4486,Jul-2021
08-07-2021,Central,Office Supplies,47.616,3.5712,Jul-2021
08-07-2021,Central,Technology,863.64,107.955,Jul-2021
09-07-2021,East,Furniture,408.006,72.5344,Jul-2021
09-07-2021,East,Furniture,165.28,14.8752,Jul-2021
10-07-2021,West,Office Supplies,16.768,1.4672,Jul-2021
10-07-2021,Central,Office Supplies,154.24,17.352,Jul-2021
10-07-2021,Central,Office Supplies,338.04,-33.804,Jul-2021
10-07-2021,West,Office Supplies,44.856,-35.8848,Jul-2021
10-07-2021,East,Technology,341.991,-319.1916,Jul-2021
12-07-2021,West,Technology,95.76,7.182,Jul-2021
14-07-2021,South,Technology,29,7.25,Jul-2021
14-07-2021,Central,Technology,419.944,52.493,Jul-2021
14-07-2021,West,Furniture,30.8,10.164,Jul-2021
14-07-2021,West,Office Supplies,151.62,50.0346,Jul-2021
14-07-2021,West,Technology,110.376,12.4173,Jul-2021
14-07-2021,Central,Office Supplies,219.84,79.692,Jul-2021
14-07-2021,East,Office Supplies,14.16,5.133,Jul-2021
14-07-2021,East,Office Supplies,11.632,1.0178,Jul-2021
14-07-2021,West,Technology,380.864,38.0864,Jul-2021
14-07-2021,East,Furniture,579.136,21.7176,Jul-2021
14-07-2021,East,Office Supplies,41.86,10.465,Jul-2021
14-07-2021,East,Office Supplies,8.544,2.8836,Jul-2021
14-07-2021,East,Office Supplies,9.144,3.2004,Jul-2021
14-07-2021,East,Office Supplies,14.07,6.8943,Jul-2021
14-07-2021,East,Office Supplies,11.21,3.363,Jul-2021
14-07-2021,South,Furniture,51.75,15.525,Jul-2021
14-07-2021,South,Office Supplies,36.4,17.108,Jul-2021
14-07-2021,East,Office Supplies,29.61,13.3245,Jul-2021
15-07-2021,West,Office Supplies,44.4,12.432,Jul-2021
15-07-2021,West,Furniture,230.28,23.028,Jul-2021
15-07-2021,West,Office Supplies,105.52,34.294,Jul-2021
16-07-2021,East,Office Supplies,5.84,0.73,Jul-2021
16-07-2021,East,Technology,143.982,-28.7964,Jul-2021
16-07-2021,East,Technology,494.376,-115.3544,Jul-2021
16-07-2021,Central,Furniture,9.552,-3.8208,Jul-2021
16-07-2021,Central,Office Supplies,20.016,6.255,Jul-2021
16-07-2021,Central,Office Supplies,37.224,3.7224,Jul-2021
16-07-2021,South,Office Supplies,22.32,5.58,Jul-2021
16-07-2021,South,Office Supplies,6.46,3.1654,Jul-2021
16-07-2021,South,Office Supplies,24.1,11.086,Jul-2021
16-07-2021,South,Office Supplies,10.2,4.794,Jul-2021
16-07-2021,South,Office Supplies,60.12,28.8576,Jul-2021
16-07-2021,South,Technology,75.98,18.2352,Jul-2021
17-07-2021,West,Office Supplies,77.88,3.894,Jul-2021
17-07-2021,East,Office Supplies,45.96,13.788,Jul-2021
17-07-2021,Central,Office Supplies,21.93,10.0878,Jul-2021
17-07-2021,Central,Office Supplies,7.64,3.7436,Jul-2021
17-07-2021,Central,Office Supplies,51.84,25.4016,Jul-2021
17-07-2021,Central,Office Supplies,265.17,47.7306,Jul-2021
17-07-2021,Central,Office Supplies,242.94,4.8588,Jul-2021
17-07-2021,East,Office Supplies,162.64,45.5392,Jul-2021
17-07-2021,East,Office Supplies,55.48,26.6304,Jul-2021
17-07-2021,East,Technology,597,280.59,Jul-2021
17-07-2021,West,Furniture,12.42,4.4712,Jul-2021
17-07-2021,West,Furniture,24.75,10.89,Jul-2021
17-07-2021,West,Office Supplies,12.816,4.1652,Jul-2021
17-07-2021,West,Office Supplies,87.71,41.2237,Jul-2021
17-07-2021,West,Office Supplies,69.52,17.38,Jul-2021
17-07-2021,West,Technology,428.4,89.964,Jul-2021
17-07-2021,West,Technology,20.784,-4.6764,Jul-2021
18-07-2021,East,Office Supplies,11.264,1.2672,Jul-2021
18-07-2021,East,Office Supplies,18.496,6.7048,Jul-2021
18-07-2021,East,Office Supplies,284.08,24.857,Jul-2021
18-07-2021,West,Furniture,854.352,10.6794,Jul-2021
18-07-2021,West,Furniture,544.008,40.8006,Jul-2021
18-07-2021,West,Office Supplies,1.872,-1.4352,Jul-2021
18-07-2021,West,Office Supplies,338.04,-33.804,Jul-2021
18-07-2021,West,Office Supplies,593.568,0,Jul-2021
18-07-2021,Central,Technology,15.576,3.3099,Jul-2021
18-07-2021,South,Furniture,140.81,39.4268,Jul-2021
18-07-2021,West,Office Supplies,33.8,4.225,Jul-2021
18-07-2021,West,Technology,55.992,3.4995,Jul-2021
19-07-2021,West,Technology,389.97,132.5898,Jul-2021
19-07-2021,West,Technology,35.984,4.498,Jul-2021
19-07-2021,South,Furniture,504.9,126.225,Jul-2021
19-07-2021,South,Furniture,185.58,76.0878,Jul-2021
19-07-2021,South,Office Supplies,8.6,4.042,Jul-2021
19-07-2021,South,Office Supplies,77.56,35.6776,Jul-2021
19-07-2021,South,Office Supplies,245.94,120.5106,Jul-2021
19-07-2021,South,Office Supplies,87.92,0.8792,Jul-2021
20-07-2021,East,Technology,89.95,43.176,Jul-2021
21-07-2021,East,Office Supplies,18.656,1.3992,Jul-2021
21-07-2021,East,Office Supplies,11.088,-8.1312,Jul-2021
21-07-2021,East,Office Supplies,66.688,4.168,Jul-2021
21-07-2021,East,Office Supplies,99.488,8.7052,Jul-2021
21-07-2021,South,Furniture,363.92,0,Jul-2021
21-07-2021,South,Office Supplies,6.264,2.0358,Jul-2021
21-07-2021,East,Office Supplies,1.941,-1.294,Jul-2021
21-07-2021,West,Office Supplies,419.9,197.353,Jul-2021
21-07-2021,West,Office Supplies,3.15,1.512,Jul-2021
22-07-2021,Central,Office Supplies,29.2,10.512,Jul-2021
22-07-2021,Central,Office Supplies,32.4,15.552,Jul-2021
22-07-2021,Central,Office Supplies,965.85,135.219,Jul-2021
22-07-2021,Central,Technology,109.95,36.2835,Jul-2021
